Name,AccountNumber,FirstName,LastName,Email address,LoyaltyMember,LoyaltyPoints
Neda Parton,611438115,Neda,Parton,Neda.Parton@itza.com,,
Xochitl Barefoot,141954907,Xochitl,Barefoot,Xochitl.Barefoot@itza.com,,
Princess Lafontaine,393127087,Princess,Lafontaine,Princess.Lafontaine@itza.com,,
Michelina Naff,988224018,Michelina,Naff,Michelina.Naff@itza.com,,
Dwayne Mauck,773487393,Dwayne,Mauck,Dwayne.Mauck@itza.com,,
Eulalia Rutledge,518007615,Eulalia,Rutledge,Eulalia.Rutledge@itza.com,,
Myrtie Shetley,162577875,Myrtie,Shetley,Myrtie.Shetley@itza.com,,
Curtis Alger,575923137,Curtis,Alger,Curtis.Alger@itza.com,Y,3
Jacqueline Gerald,811657247,Jacqueline,Gerald,Jacqueline.Gerald@itza.com,,
Santina Wilkens,475080070,Santina,Wilkens,Santina.Wilkens@itza.com,,
Sherell Lieberman,661790768,Sherell,Lieberman,Sherell.Lieberman@itza.com,Y,0
Carl Christina,801845439,Carl,Christina,Carl.Christina@itza.com,,
Katelin Philipps,935307168,Katelin,Philipps,Katelin.Philipps@itza.com,,
Marisela Cortez,567382769,Marisela,Cortez,Marisela.Cortez@itza.com,,
Erinn Philpott,773068931,Erinn,Philpott,Erinn.Philpott@itza.com,,
Louie Jeske,348394557,Louie,Jeske,Louie.Jeske@itza.com,,
Alida Carnley,349142190,Alida,Carnley,Alida.Carnley@itza.com,,
Leota Cales,843662776,Leota,Cales,Leota.Cales@itza.com,Y,6
Maegan Kirker,983720172,Maegan,Kirker,Maegan.Kirker@itza.com,Y,1
Gladis Nash,702536290,Gladis,Nash,Gladis.Nash@itza.com,,
Jamee Marquardt,849227913,Jamee,Marquardt,Jamee.Marquardt@itza.com,,
Thuy Abasta,707565358,Thuy,Abasta,Thuy.Abasta@itza.com,,
Starr Kiel,466922958,Starr,Kiel,Starr.Kiel@itza.com,Y,5
Dawna Bramble,829780831,Dawna,Bramble,Dawna.Bramble@itza.com,,
Marquis Humbertson,673700981,Marquis,Humbertson,Marquis.Humbertson@itza.com,,
Trista Egbert,647784288,Trista,Egbert,Trista.Egbert@itza.com,,
Charleen Carone,862230094,Charleen,Carone,Charleen.Carone@itza.com,,
Miguel Cave,852101762,Miguel,Cave,Miguel.Cave@itza.com,,
Drusilla Keleher,925685081,Drusilla,Keleher,Drusilla.Keleher@itza.com,,
Cyrstal Coppock,852987882,Cyrstal,Coppock,Cyrstal.Coppock@itza.com,,
Skye Cranfield,262687908,Skye,Cranfield,Skye.Cranfield@itza.com,,
Collen Eggebrecht,715505057,Collen,Eggebrecht,Collen.Eggebrecht@itza.com,,
Raylene Lineberry,840257983,Raylene,Lineberry,Raylene.Lineberry@itza.com,Y,9
Mika Lade,920449862,Mika,Lade,Mika.Lade@itza.com,,
Leonor Carrow,686336432,Leonor,Carrow,Leonor.Carrow@itza.com,Y,0
Isidro Pegues,451522191,Isidro,Pegues,Isidro.Pegues@itza.com,,
Iva Carneal,299813691,Iva,Carneal,Iva.Carneal@itza.com,,
Addie Wright,612710796,Addie,Wright,Addie.Wright@itza.com,Y,4
Dortha Wilczynski,202576289,Dortha,Wilczynski,Dortha.Wilczynski@itza.com,,
Kaye Vickers,338223557,Kaye,Vickers,Kaye.Vickers@itza.com,,
Carry Seldon,249405205,Carry,Seldon,Carry.Seldon@itza.com,Y,10
Ehtel Ignacio,533553139,Ehtel,Ignacio,Ehtel.Ignacio@itza.com,,
Genevive Egan,663484377,Genevive,Egan,Genevive.Egan@itza.com,Y,3
Kirsten Roseborough,891207552,Kirsten,Roseborough,Kirsten.Roseborough@itza.com,,
Kaci Mickelsen,899753250,Kaci,Mickelsen,Kaci.Mickelsen@itza.com,,
Nichole Minear,556760199,Nichole,Minear,Nichole.Minear@itza.com,,
Tess Lind,123153256,Tess,Lind,Tess.Lind@itza.com,Y,5
Jutta Ditto,136136678,Jutta,Ditto,Jutta.Ditto@itza.com,,
Emerson Quarterman,881178782,Emerson,Quarterman,Emerson.Quarterman@itza.com,Y,6
Amanda Dipaola,397887075,Amanda,Dipaola,Amanda.Dipaola@itza.com,,
Cheryle Mimms,509027379,Cheryle,Mimms,Cheryle.Mimms@itza.com,Y,7
Devora Vinci,376703712,Devora,Vinci,Devora.Vinci@itza.com,Y,9
Apolonia Banas,893472550,Apolonia,Banas,Apolonia.Banas@itza.com,,
Eugena Mcrae,912026482,Eugena,Mcrae,Eugena.Mcrae@itza.com,,
Mina Calloway,269451515,Mina,Calloway,Mina.Calloway@itza.com,,
Elvira Tate,257524548,Elvira,Tate,Elvira.Tate@itza.com,Y,0
Charlotte Stec,464956383,Charlotte,Stec,Charlotte.Stec@itza.com,,
Stevie Loflin,470227695,Stevie,Loflin,Stevie.Loflin@itza.com,,
Daryl Garman,710163912,Daryl,Garman,Daryl.Garman@itza.com,,
Dena Paden,223151472,Dena,Paden,Dena.Paden@itza.com,,
Ashton Mcelwain,117446419,Ashton,Mcelwain,Ashton.Mcelwain@itza.com,Y,6
Eboni Ange,289565805,Eboni,Ange,Eboni.Ange@itza.com,Y,9
Lacey Barbieri,648260535,Lacey,Barbieri,Lacey.Barbieri@itza.com,,
Samantha Hitchcock,234719112,Samantha,Hitchcock,Samantha.Hitchcock@itza.com,,
Tina Burgoyne,970979193,Tina,Burgoyne,Tina.Burgoyne@itza.com,,
Blanca Mumme,241797270,Blanca,Mumme,Blanca.Mumme@itza.com,,
Thomasine Higgin,614657695,Thomasine,Higgin,Thomasine.Higgin@itza.com,,
Faustino Degroot,351994323,Faustino,Degroot,Faustino.Degroot@itza.com,,
Artie Bade,904415585,Artie,Bade,Artie.Bade@itza.com,Y,0
Faith Fink,770968513,Faith,Fink,Faith.Fink@itza.com,,
Carroll Eichler,620162908,Carroll,Eichler,Carroll.Eichler@itza.com,,
Eveline Penner,511746367,Eveline,Penner,Eveline.Penner@itza.com,,
Rosario Orndorff,148729518,Rosario,Orndorff,Rosario.Orndorff@itza.com,,
Bethann Bradsher,930246629,Bethann,Bradsher,Bethann.Bradsher@itza.com,,
Dean Strang,844177184,Dean,Strang,Dean.Strang@itza.com,,
Vilma Mclendon,319844348,Vilma,Mclendon,Vilma.Mclendon@itza.com,Y,0
Richelle Regan,581558856,Richelle,Regan,Richelle.Regan@itza.com,,
Isabelle Koepke,741918256,Isabelle,Koepke,Isabelle.Koepke@itza.com,,
Phebe Kaye,420170327,Phebe,Kaye,Phebe.Kaye@itza.com,,
Olympia Burgin,793267906,Olympia,Burgin,Olympia.Burgin@itza.com,,
Fermin Melito,802949112,Fermin,Melito,Fermin.Melito@itza.com,Y,7
Contessa Oland,992351540,Contessa,Oland,Contessa.Oland@itza.com,,
Inger Pugh,194602046,Inger,Pugh,Inger.Pugh@itza.com,,
Oleta Wordlaw,744225199,Oleta,Wordlaw,Oleta.Wordlaw@itza.com,,
Odette Crothers,779776850,Odette,Crothers,Odette.Crothers@itza.com,Y,5
Joanie Vester,234285999,Joanie,Vester,Joanie.Vester@itza.com,,
Tim Galligan,689454384,Tim,Galligan,Tim.Galligan@itza.com,Y,1
Mitsuko Leicht,350806841,Mitsuko,Leicht,Mitsuko.Leicht@itza.com,,
Kirstie Yuan,979093645,Kirstie,Yuan,Kirstie.Yuan@itza.com,,
Hermine Heckman,291592906,Hermine,Heckman,Hermine.Heckman@itza.com,,
Crysta Mroz,472428844,Crysta,Mroz,Crysta.Mroz@itza.com,Y,7
Hildegarde Frechette,462010212,Hildegarde,Frechette,Hildegarde.Frechette@itza.com,,
Blair Simental,122589740,Blair,Simental,Blair.Simental@itza.com,,
Elizebeth Santigo,962293577,Elizebeth,Santigo,Elizebeth.Santigo@itza.com,,
Meagan Whichard,948858857,Meagan,Whichard,Meagan.Whichard@itza.com,,
Maureen Eakin,355282015,Maureen,Eakin,Maureen.Eakin@itza.com,,
Dusti Mcie,438300203,Dusti,Mcie,Dusti.Mcie@itza.com,,
Christa Beattie,856639769,Christa,Beattie,Christa.Beattie@itza.com,,
Rosy Hofstetter,209716073,Rosy,Hofstetter,Rosy.Hofstetter@itza.com,,
Jeana Sohn,853419309,Jeana,Sohn,Jeana.Sohn@itza.com,,
Myung Mach,685725975,Myung,Mach,Myung.Mach@itza.com,,
Allison Wolford,405689111,Allison,Wolford,Allison.Wolford@itza.com,Y,2
Twanna Gaudreau,945397519,Twanna,Gaudreau,Twanna.Gaudreau@itza.com,,
Georgiann Montalto,312176286,Georgiann,Montalto,Georgiann.Montalto@itza.com,,
Tricia Cupit,315825953,Tricia,Cupit,Tricia.Cupit@itza.com,,
Arnita Oltman,733955233,Arnita,Oltman,Arnita.Oltman@itza.com,,
Shantel Bode,358928656,Shantel,Bode,Shantel.Bode@itza.com,,
Deangelo Kitzmiller,878077208,Deangelo,Kitzmiller,Deangelo.Kitzmiller@itza.com,,
Alline Layton,328030342,Alline,Layton,Alline.Layton@itza.com,,
Chu Mcdow,376539999,Chu,Mcdow,Chu.Mcdow@itza.com,,
Blythe Nethery,586477964,Blythe,Nethery,Blythe.Nethery@itza.com,,
Shante Cicero,224681394,Shante,Cicero,Shante.Cicero@itza.com,,
Pamula Kennard,128423033,Pamula,Kennard,Pamula.Kennard@itza.com,,
Stephine Sulser,570529811,Stephine,Sulser,Stephine.Sulser@itza.com,,
Myesha Kidwell,961337142,Myesha,Kidwell,Myesha.Kidwell@itza.com,,
Chase Brathwaite,462336016,Chase,Brathwaite,Chase.Brathwaite@itza.com,,
Veda Markee,114662032,Veda,Markee,Veda.Markee@itza.com,Y,10
Dario Minyard,955587488,Dario,Minyard,Dario.Minyard@itza.com,,
Sun Timbers,450608830,Sun,Timbers,Sun.Timbers@itza.com,,
Trina Riel,441816589,Trina,Riel,Trina.Riel@itza.com,,
Levi Eichorn,280146310,Levi,Eichorn,Levi.Eichorn@itza.com,Y,6
Ed Trueman,633409235,Ed,Trueman,Ed.Trueman@itza.com,,
Leonarda Espy,426142814,Leonarda,Espy,Leonarda.Espy@itza.com,,
Oralia Lebsock,464483947,Oralia,Lebsock,Oralia.Lebsock@itza.com,,
Petra Nigh,958827831,Petra,Nigh,Petra.Nigh@itza.com,,
Idalia Buster,344762287,Idalia,Buster,Idalia.Buster@itza.com,,
Luanne Hallett,287381845,Luanne,Hallett,Luanne.Hallett@itza.com,,
Velia Mccausland,992439721,Velia,Mccausland,Velia.Mccausland@itza.com,,
Jackelyn Repka,856207428,Jackelyn,Repka,Jackelyn.Repka@itza.com,Y,3
Jerrod Ecker,118924399,Jerrod,Ecker,Jerrod.Ecker@itza.com,,
Carisa Bertone,277763800,Carisa,Bertone,Carisa.Bertone@itza.com,Y,10
Pedro Farago,125099318,Pedro,Farago,Pedro.Farago@itza.com,,
Carin Bellah,658163723,Carin,Bellah,Carin.Bellah@itza.com,,
Meghan Dantonio,231598998,Meghan,Dantonio,Meghan.Dantonio@itza.com,Y,0
Jacquie Prieto,616025603,Jacquie,Prieto,Jacquie.Prieto@itza.com,,
Manuela Rispoli,574446270,Manuela,Rispoli,Manuela.Rispoli@itza.com,,
Aletha Margolis,146969964,Aletha,Margolis,Aletha.Margolis@itza.com,,
Sachiko Hildebrand,348576815,Sachiko,Hildebrand,Sachiko.Hildebrand@itza.com,,
Horacio Hunsicker,578203425,Horacio,Hunsicker,Horacio.Hunsicker@itza.com,Y,4
Lakita Brimmer,460785272,Lakita,Brimmer,Lakita.Brimmer@itza.com,Y,9
Weston Pica,651764972,Weston,Pica,Weston.Pica@itza.com,,
Donald Thorne,252128153,Donald,Thorne,Donald.Thorne@itza.com,,
Cary Dragoo,750508417,Cary,Dragoo,Cary.Dragoo@itza.com,,
Avery Moller,136828525,Avery,Moller,Avery.Moller@itza.com,Y,6
Sebastian Sealy,119618678,Sebastian,Sealy,Sebastian.Sealy@itza.com,,
Jon Ungar,385666554,Jon,Ungar,Jon.Ungar@itza.com,,
Piper Kern,296619138,Piper,Kern,Piper.Kern@itza.com,Y,8
Tobias Gurley,788179522,Tobias,Gurley,Tobias.Gurley@itza.com,,
Ha Naughton,117232526,Ha,Naughton,Ha.Naughton@itza.com,,
Elsie Difalco,498542447,Elsie,Difalco,Elsie.Difalco@itza.com,Y,10
Mira Bobbitt,210880808,Mira,Bobbitt,Mira.Bobbitt@itza.com,,
Marianne Castrejon,956917416,Marianne,Castrejon,Marianne.Castrejon@itza.com,,
Bryanna Palladino,617187691,Bryanna,Palladino,Bryanna.Palladino@itza.com,,
Eduardo Wiemer,231532868,Eduardo,Wiemer,Eduardo.Wiemer@itza.com,,
Buddy Fye,211978011,Buddy,Fye,Buddy.Fye@itza.com,Y,9
Debbie Appelbaum,570863753,Debbie,Appelbaum,Debbie.Appelbaum@itza.com,Y,7
Elmira Fazio,861486426,Elmira,Fazio,Elmira.Fazio@itza.com,,
Rowena Lustig,786477465,Rowena,Lustig,Rowena.Lustig@itza.com,,
Timothy Westra,285014922,Timothy,Westra,Timothy.Westra@itza.com,Y,0
Yoshie Chaparro,770062823,Yoshie,Chaparro,Yoshie.Chaparro@itza.com,Y,9
Sharonda Keenum,296800656,Sharonda,Keenum,Sharonda.Keenum@itza.com,,
Elwanda Weatherwax,684259948,Elwanda,Weatherwax,Elwanda.Weatherwax@itza.com,,
Sadie Sobers,902652722,Sadie,Sobers,Sadie.Sobers@itza.com,,
Albertina Florez,971508127,Albertina,Florez,Albertina.Florez@itza.com,Y,6
Elwood Risch,793083344,Elwood,Risch,Elwood.Risch@itza.com,,
Dimple Rippe,899653346,Dimple,Rippe,Dimple.Rippe@itza.com,,
Amado Lerch,113614736,Amado,Lerch,Amado.Lerch@itza.com,,
Hilton Dunmore,750439672,Hilton,Dunmore,Hilton.Dunmore@itza.com,,
Melvina Channel,999464861,Melvina,Channel,Melvina.Channel@itza.com,,
Keri Troncoso,900226399,Keri,Troncoso,Keri.Troncoso@itza.com,,
Benito Arnette,410386616,Benito,Arnette,Benito.Arnette@itza.com,,
Ramonita Herzog,638296559,Ramonita,Herzog,Ramonita.Herzog@itza.com,,
Marianela Moise,795191348,Marianela,Moise,Marianela.Moise@itza.com,,
Hui Carrion,208455355,Hui,Carrion,Hui.Carrion@itza.com,,
Sarai Dickert,115505463,Sarai,Dickert,Sarai.Dickert@itza.com,,
Loida Farrish,658056105,Loida,Farrish,Loida.Farrish@itza.com,Y,0
Rosalina Sosnowski,878765385,Rosalina,Sosnowski,Rosalina.Sosnowski@itza.com,,
Lore Luongo,450494155,Lore,Luongo,Lore.Luongo@itza.com,,
Waltraud Grindle,291846600,Waltraud,Grindle,Waltraud.Grindle@itza.com,,
Zenaida Holaday,328318951,Zenaida,Holaday,Zenaida.Holaday@itza.com,,
Walton Fournier,258532166,Walton,Fournier,Walton.Fournier@itza.com,,
Shanel Durkin,177047946,Shanel,Durkin,Shanel.Durkin@itza.com,,
Vinita Pothier,259647002,Vinita,Pothier,Vinita.Pothier@itza.com,,
Petronila Grandstaff,644771303,Petronila,Grandstaff,Petronila.Grandstaff@itza.com,,
Nelly Cowling,917477718,Nelly,Cowling,Nelly.Cowling@itza.com,,
Janise Amezquita,383228171,Janise,Amezquita,Janise.Amezquita@itza.com,,
Corinne Gammon,241073380,Corinne,Gammon,Corinne.Gammon@itza.com,,
Ila Parkins,168537303,Ila,Parkins,Ila.Parkins@itza.com,,
Lorina Catto,442368625,Lorina,Catto,Lorina.Catto@itza.com,,
Raleigh Bou,309873400,Raleigh,Bou,Raleigh.Bou@itza.com,,
Lyndon Tawney,199063476,Lyndon,Tawney,Lyndon.Tawney@itza.com,,
Penni Barberio,284828106,Penni,Barberio,Penni.Barberio@itza.com,,
Ewa Holeman,800609969,Ewa,Holeman,Ewa.Holeman@itza.com,,
Keitha Pippins,300284900,Keitha,Pippins,Keitha.Pippins@itza.com,,
Mignon Lumpkin,761138353,Mignon,Lumpkin,Mignon.Lumpkin@itza.com,,
Debbra Donaghy,506658968,Debbra,Donaghy,Debbra.Donaghy@itza.com,,
Lilian Lish,907600638,Lilian,Lish,Lilian.Lish@itza.com,,
Adolfo Koziel,632806112,Adolfo,Koziel,Adolfo.Koziel@itza.com,,
Chuck Klingensmith,905235231,Chuck,Klingensmith,Chuck.Klingensmith@itza.com,,
Agustin Cardiel,495347685,Agustin,Cardiel,Agustin.Cardiel@itza.com,,
Obdulia Mcintyre,121745598,Obdulia,Mcintyre,Obdulia.Mcintyre@itza.com,Y,2
Sharee Mccloud,477818225,Sharee,Mccloud,Sharee.Mccloud@itza.com,,
Krystina Soles,698512056,Krystina,Soles,Krystina.Soles@itza.com,Y,2
Wanda Mcgaugh,492036896,Wanda,Mcgaugh,Wanda.Mcgaugh@itza.com,,
Annabelle Pitzen,588416101,Annabelle,Pitzen,Annabelle.Pitzen@itza.com,,
Jonah Salters,951119366,Jonah,Salters,Jonah.Salters@itza.com,,
Rosia Watchman,373157753,Rosia,Watchman,Rosia.Watchman@itza.com,,
Tequila Daughtridge,313868151,Tequila,Daughtridge,Tequila.Daughtridge@itza.com,Y,6
Kasha Henne,369685205,Kasha,Henne,Kasha.Henne@itza.com,,
Towanda Oreilly,625058043,Towanda,Oreilly,Towanda.Oreilly@itza.com,,
Khalilah Medlock,530999642,Khalilah,Medlock,Khalilah.Medlock@itza.com,,
Tamiko Misner,578282421,Tamiko,Misner,Tamiko.Misner@itza.com,,
Coletta Minder,977671715,Coletta,Minder,Coletta.Minder@itza.com,,
Shonda Merced,445373326,Shonda,Merced,Shonda.Merced@itza.com,,
Kacey Rondon,406449220,Kacey,Rondon,Kacey.Rondon@itza.com,,
Le Rodrick,261038176,Le,Rodrick,Le.Rodrick@itza.com,Y,0
Chauncey Bullock,456205320,Chauncey,Bullock,Chauncey.Bullock@itza.com,,
Shandi Lenhardt,981420067,Shandi,Lenhardt,Shandi.Lenhardt@itza.com,,
Bok Gilham,544512935,Bok,Gilham,Bok.Gilham@itza.com,,
Charlie Morning,384333804,Charlie,Morning,Charlie.Morning@itza.com,,
Shawanda Arthurs,111971914,Shawanda,Arthurs,Shawanda.Arthurs@itza.com,,
Cammie Rees,695383455,Cammie,Rees,Cammie.Rees@itza.com,Y,1
Johana Wingert,851649237,Johana,Wingert,Johana.Wingert@itza.com,,
Coreen Friedrichs,482329780,Coreen,Friedrichs,Coreen.Friedrichs@itza.com,,
Sonny Crimi,628910565,Sonny,Crimi,Sonny.Crimi@itza.com,,
Bari Lares,853007642,Bari,Lares,Bari.Lares@itza.com,,
Melanie Foster,224440439,Melanie,Foster,Melanie.Foster@itza.com,Y,7
Marisol Chen,154640967,Marisol,Chen,Marisol.Chen@itza.com,,
Shauna Pries,723331276,Shauna,Pries,Shauna.Pries@itza.com,,
Mariette Dierking,529386877,Mariette,Dierking,Mariette.Dierking@itza.com,,
Thad Boyster,467691410,Thad,Boyster,Thad.Boyster@itza.com,Y,0
Ta Grande,138949509,Ta,Grande,Ta.Grande@itza.com,Y,7
Dominique Outen,455467131,Dominique,Outen,Dominique.Outen@itza.com,Y,10
Dorthey Maxim,204941625,Dorthey,Maxim,Dorthey.Maxim@itza.com,,
Harriet Brigmond,788570170,Harriet,Brigmond,Harriet.Brigmond@itza.com,,
Jimmy Lacy,614991396,Jimmy,Lacy,Jimmy.Lacy@itza.com,,
Shaquita Berta,595190531,Shaquita,Berta,Shaquita.Berta@itza.com,,
Scott Gummer,187533580,Scott,Gummer,Scott.Gummer@itza.com,,
Eldon Guadarrama,946961946,Eldon,Guadarrama,Eldon.Guadarrama@itza.com,,
Michelle Baumgartner,452941197,Michelle,Baumgartner,Michelle.Baumgartner@itza.com,,
Alla Brazan,517498053,Alla,Brazan,Alla.Brazan@itza.com,,
Glenda Tefft,340298630,Glenda,Tefft,Glenda.Tefft@itza.com,,
Natacha Gerling,353481104,Natacha,Gerling,Natacha.Gerling@itza.com,,
Germaine Marietta,134078625,Germaine,Marietta,Germaine.Marietta@itza.com,,
Brigitte Basch,212265892,Brigitte,Basch,Brigitte.Basch@itza.com,,
Felix Kukowski,193731274,Felix,Kukowski,Felix.Kukowski@itza.com,,
Cecile Zickefoose,798928473,Cecile,Zickefoose,Cecile.Zickefoose@itza.com,,
Julene Forcier,428569962,Julene,Forcier,Julene.Forcier@itza.com,Y,2
Lester Carabajal,816169734,Lester,Carabajal,Lester.Carabajal@itza.com,,
Angelita Mango,139718974,Angelita,Mango,Angelita.Mango@itza.com,,
Adella Theus,339210688,Adella,Theus,Adella.Theus@itza.com,,
Malcolm Dwight,457351216,Malcolm,Dwight,Malcolm.Dwight@itza.com,Y,5
Man Rosier,151620246,Man,Rosier,Man.Rosier@itza.com,,
Margery Delapaz,290471827,Margery,Delapaz,Margery.Delapaz@itza.com,,
Dori Duerr,908390000,Dori,Duerr,Dori.Duerr@itza.com,,
Gwen Campuzano,293897025,Gwen,Campuzano,Gwen.Campuzano@itza.com,Y,6
Ami Remick,737051680,Ami,Remick,Ami.Remick@itza.com,,
Benjamin Jamar,842781998,Benjamin,Jamar,Benjamin.Jamar@itza.com,,
Isaac Lawhon,562532827,Isaac,Lawhon,Isaac.Lawhon@itza.com,,
Liliana Yelle,473384453,Liliana,Yelle,Liliana.Yelle@itza.com,Y,2
Vincenzo Mccormack,904434628,Vincenzo,Mccormack,Vincenzo.Mccormack@itza.com,,
Michell Butter,619799294,Michell,Butter,Michell.Butter@itza.com,,
Michele Conley,877425718,Michele,Conley,Michele.Conley@itza.com,,
Wilfredo Wenner,101754258,Wilfredo,Wenner,Wilfredo.Wenner@itza.com,,
Lashawn Curd,548745076,Lashawn,Curd,Lashawn.Curd@itza.com,,
Mathilda Juhl,970277451,Mathilda,Juhl,Mathilda.Juhl@itza.com,Y,5
Marlena Wildey,556209192,Marlena,Wildey,Marlena.Wildey@itza.com,Y,8
Marisa Foxworth,475260976,Marisa,Foxworth,Marisa.Foxworth@itza.com,,
Sherly Wilbanks,138931872,Sherly,Wilbanks,Sherly.Wilbanks@itza.com,,
Gertrude Pitts,364435481,Gertrude,Pitts,Gertrude.Pitts@itza.com,,
Edison Currin,419512909,Edison,Currin,Edison.Currin@itza.com,,
Aurora Stalder,818890216,Aurora,Stalder,Aurora.Stalder@itza.com,,
Sherman Fredricks,480122468,Sherman,Fredricks,Sherman.Fredricks@itza.com,Y,7
Lacy Corning,826839558,Lacy,Corning,Lacy.Corning@itza.com,,
Carol Pinkard,980322450,Carol,Pinkard,Carol.Pinkard@itza.com,,
Janett Water,803070317,Janett,Water,Janett.Water@itza.com,,
Buffy Varano,448538931,Buffy,Varano,Buffy.Varano@itza.com,,
Chantel Teter,530119190,Chantel,Teter,Chantel.Teter@itza.com,,
Malka Owens,160344625,Malka,Owens,Malka.Owens@itza.com,,
Betsy Kulas,196008261,Betsy,Kulas,Betsy.Kulas@itza.com,Y,5
Edyth Hecht,850889198,Edyth,Hecht,Edyth.Hecht@itza.com,,
Lynn Wiedemann,588800525,Lynn,Wiedemann,Lynn.Wiedemann@itza.com,,
Leticia Augusta,860969955,Leticia,Augusta,Leticia.Augusta@itza.com,,
Jaime Cromley,762154878,Jaime,Cromley,Jaime.Cromley@itza.com,,
Jeffrey Weyer,315044506,Jeffrey,Weyer,Jeffrey.Weyer@itza.com,Y,7
Leisha Kifer,274873806,Leisha,Kifer,Leisha.Kifer@itza.com,,
Derek Kleinman,282834119,Derek,Kleinman,Derek.Kleinman@itza.com,Y,7
Kamala Ocana,787017512,Kamala,Ocana,Kamala.Ocana@itza.com,Y,7
Rochelle Mcvey,726360653,Rochelle,Mcvey,Rochelle.Mcvey@itza.com,,
Tarra Francois,105938511,Tarra,Francois,Tarra.Francois@itza.com,,
Katheleen Lim,194595104,Katheleen,Lim,Katheleen.Lim@itza.com,,
Kate Keene,931143789,Kate,Keene,Kate.Keene@itza.com,,
Heike Mars,993859073,Heike,Mars,Heike.Mars@itza.com,,
Earlie Burley,479437379,Earlie,Burley,Earlie.Burley@itza.com,,
Brooke Spruell,889086531,Brooke,Spruell,Brooke.Spruell@itza.com,Y,6
Tien Jasmin,347679533,Tien,Jasmin,Tien.Jasmin@itza.com,,
Diane Epp,406502633,Diane,Epp,Diane.Epp@itza.com,,
Iliana Fleischman,736686787,Iliana,Fleischman,Iliana.Fleischman@itza.com,,
Prudence Ferris,561931999,Prudence,Ferris,Prudence.Ferris@itza.com,,
Criselda Kuehl,293851710,Criselda,Kuehl,Criselda.Kuehl@itza.com,,
Leora Master,921216414,Leora,Master,Leora.Master@itza.com,Y,4
Johnathan Vann,990897143,Johnathan,Vann,Johnathan.Vann@itza.com,,
Jennifer Kimbell,420796935,Jennifer,Kimbell,Jennifer.Kimbell@itza.com,,
Becky Geis,131401255,Becky,Geis,Becky.Geis@itza.com,,
Mui Fuentes,109555914,Mui,Fuentes,Mui.Fuentes@itza.com,Y,3
Kristan Villeneuve,857451072,Kristan,Villeneuve,Kristan.Villeneuve@itza.com,,
Floyd Barraza,553553336,Floyd,Barraza,Floyd.Barraza@itza.com,,
Yen Brevard,165985386,Yen,Brevard,Yen.Brevard@itza.com,,
Frederica Debartolo,926071025,Frederica,Debartolo,Frederica.Debartolo@itza.com,Y,5
Robert Messick,111679852,Robert,Messick,Robert.Messick@itza.com,,
Kizzy Lathem,494854445,Kizzy,Lathem,Kizzy.Lathem@itza.com,,
America Ginyard,137634963,America,Ginyard,America.Ginyard@itza.com,,
Marketta Croteau,473989053,Marketta,Croteau,Marketta.Croteau@itza.com,,
Eden Morter,114731149,Eden,Morter,Eden.Morter@itza.com,Y,9
Conchita Fuhr,831662912,Conchita,Fuhr,Conchita.Fuhr@itza.com,,
Hye Fortune,910768551,Hye,Fortune,Hye.Fortune@itza.com,,
Idella Vallone,297518147,Idella,Vallone,Idella.Vallone@itza.com,Y,1
Luetta Tsosie,484748290,Luetta,Tsosie,Luetta.Tsosie@itza.com,,
Heidy Toms,718981102,Heidy,Toms,Heidy.Toms@itza.com,,
Florine Uyehara,722143879,Florine,Uyehara,Florine.Uyehara@itza.com,,
Mitzi Gongora,521390171,Mitzi,Gongora,Mitzi.Gongora@itza.com,,
Tambra Simmonds,401306261,Tambra,Simmonds,Tambra.Simmonds@itza.com,Y,2
Johnny Perlman,779564693,Johnny,Perlman,Johnny.Perlman@itza.com,,
Janiece Bussell,290029504,Janiece,Bussell,Janiece.Bussell@itza.com,,
Glenna Kiley,285968638,Glenna,Kiley,Glenna.Kiley@itza.com,,
Maxine Seitz,895870209,Maxine,Seitz,Maxine.Seitz@itza.com,,
Brenton Nygren,851663567,Brenton,Nygren,Brenton.Nygren@itza.com,,
Brady Gagnier,119261613,Brady,Gagnier,Brady.Gagnier@itza.com,Y,3
Suzann Leider,145355868,Suzann,Leider,Suzann.Leider@itza.com,Y,1
Jillian Mikkelsen,808645901,Jillian,Mikkelsen,Jillian.Mikkelsen@itza.com,,
Joseph Roosevelt,396772017,Joseph,Roosevelt,Joseph.Roosevelt@itza.com,,
Ida Kleckner,715421342,Ida,Kleckner,Ida.Kleckner@itza.com,,
Jaymie League,337242910,Jaymie,League,Jaymie.League@itza.com,,
Tamara Storm,334057774,Tamara,Storm,Tamara.Storm@itza.com,Y,8
Adrianne Collard,171306690,Adrianne,Collard,Adrianne.Collard@itza.com,,
Irish Mckeown,426339304,Irish,Mckeown,Irish.Mckeown@itza.com,,
Janene World,665472674,Janene,World,Janene.World@itza.com,,
Bernadette Coppedge,786729639,Bernadette,Coppedge,Bernadette.Coppedge@itza.com,,
Guillermina Iliff,475746866,Guillermina,Iliff,Guillermina.Iliff@itza.com,,
Terry Champion,177589516,Terry,Champion,Terry.Champion@itza.com,,
Elfreda Thurmond,663861149,Elfreda,Thurmond,Elfreda.Thurmond@itza.com,,
Sherita Grumbles,604136817,Sherita,Grumbles,Sherita.Grumbles@itza.com,,
Emogene Boxer,823699328,Emogene,Boxer,Emogene.Boxer@itza.com,,
